,id,type,address,number,postal_code,municipality,province,location,public,available,hours,Full_Address,Lat,Lon
168,493.0,,Industriepark Nederwest Oost,,9400.0,Meerbeke,Oost-Vlaanderen,,,,,"Industriepark Nederwest Oost,,Oost-Vlaanderen,Belgium",50.9884373,3.7690485
169,494.0,,Broekaai ,13.0,1731.0,Zellik,Vlaams-Brabant,,,,,"Broekaai ,13.0,Vlaams-Brabant,Belgium",50.8815434,4.564597
170,495.0,,AVenue Herman Debroux,42.0,1160.0,Bruxelles,Bruxelles-Brussel,,,,,"AVenue Herman Debroux,42.0,Bruxelles-Brussel,Belgium",50.8128188,4.43142
171,496.0,,Rue des Pieds d Alouettes,12.0,5100.0,Naninne,Namur,,,,,"Rue des Pieds d Alouettes,12.0,Namur,Belgium",50.4649359,4.865072899999999
172,498.0,,Laarstraat,16.0,2610.0,Wilrijk,Antwerpen,,,,,"Laarstraat,16.0,Antwerpen,Belgium",51.1758414,4.3961602
173,500.0,,Route de Glons,1.0,4452.0,Paifve,Liège,,,,,"Route de Glons,1.0,Liège,Belgium",50.7330112,5.5244842
174,507.0,,Boomsestwg,957.0,,,,,,,,"Boomsestwg,957.0,,Belgium",50.503887,4.469936
175,509.0,,Nieuwevaart,51.0,9000.0,Gent,Oost-Vlaanderen,,N,,,"Nieuwevaart,51.0,Oost-Vlaanderen,Belgium",51.0666491,3.7144627
176,510.0,,Allée du Bol d Air,13.0,4317.0,Angleur,Liège,,,,,"Allée du Bol d Air,13.0,Liège,Belgium",50.579098,5.5510966
177,517.0,,Nijverheidsstraat,7.0,2260.0,Westerlo,Antwerpen,,Y,,,"Nijverheidsstraat,7.0,Antwerpen,Belgium",51.1347199,4.932993499999999
178,518.0,,Boomsestweg,957.0,2610.0,Wilrijk,Antwerpen,,,,,"Boomsestweg,957.0,Antwerpen,Belgium",51.2213404,4.4051485
179,519.0,,Ingberthoeveweg ,7.0,2630.0,Aartselaar,Antwerpen,,,,,"Ingberthoeveweg ,7.0,Antwerpen,Belgium",51.148354,4.3959671
180,520.0,,Boomsestwg.,957.0,2610.0,Wilrijk,Antwerpen,,,,,"Boomsestwg.,957.0,Antwerpen,Belgium",51.167836,4.38658
181,521.0,,Boomsestwg. ,957.0,2610.0,Wilrijk,Antwerpen,,,,,"Boomsestwg. ,957.0,Antwerpen,Belgium",51.167836,4.38658
182,525.0,,Weg nr. Bre,2.0,3660.0,Opglabbeek,Limburg,,,,,"Weg nr. Bre,2.0,Limburg,Belgium",51.13992440000001,5.5965788
183,526.0,,Klaproosstraat ,12.0,2340.0,Beerse,Antwerpen,,,,,"Klaproosstraat ,12.0,Antwerpen,Belgium",51.1705218,4.407984
184,530.0,,Herbesthalerstrasse,325.0,4700.0,Eupen,Liège,,,,,"Herbesthalerstrasse,325.0,Liège,Belgium",50.6404887,6.0143817
185,531.0,,Bld. Du Souverain,25.0,1170.0,Bruxelles,Bruxelles-Brussel,,,,,"Bld. Du Souverain,25.0,Bruxelles-Brussel,Belgium",50.8141913,4.4265112
186,532.0,,Grotesteenweg,214.0,2600.0,Berchem,Antwerpen,,,,,"Grotesteenweg,214.0,Antwerpen,Belgium",51.1883201,4.4266826
187,533.0,,Rue du Trône ,1.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,"Rue du Trône ,1.0,Bruxelles-Brussel,Belgium",50.8365145,4.3706329
188,534.0,,Av. Marcel Thiry,208.0,1200.0,Bruxelles,Bruxelles-Brussel,,,,,"Av. Marcel Thiry,208.0,Bruxelles-Brussel,Belgium",50.8566024,4.4326714
189,535.0,,Site Philips - Ubicenter,208.0,3000.0,Leuven,Vlaams-Brabant,,,,,"Site Philips - Ubicenter,208.0,Vlaams-Brabant,Belgium",50.8670637,4.7127525
190,536.0,,Grote Steenweg ,214.0,2600.0,Berchem,Antwerpen,,,,,"Grote Steenweg ,214.0,Antwerpen,Belgium",51.1883201,4.4266826
191,537.0,,Oktrooiplein ,1.0,9000.0,Gent,Oost-Vlaanderen,,,,,"Oktrooiplein ,1.0,Oost-Vlaanderen,Belgium",51.0565942,3.7398084
192,538.0,,Rue Joffre ,12.0,4000.0,Liège,Liège,,,,,"Rue Joffre ,12.0,Liège,Belgium",50.6442185,5.5721817
193,539.0,,Blvd. Audent,,4000.0,Liège,Liège,,,,,"Blvd. Audent,,Liège,Belgium",50.63295859999999,5.569749799999999
194,540.0,,Rue d Othée,214.0,4432.0,Alleur,Liège,,,,,"Rue d Othée,214.0,Liège,Belgium",50.6311532,5.5815749
195,542.0,,Ch. de mariemon,100.0,7140.0,Morlanwelz,Hainaut,,,,,"Ch. de mariemon,100.0,Hainaut,Belgium",50.5977318,4.0805859
196,543.0,,Rue Ducale,1.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,"Rue Ducale,1.0,Bruxelles-Brussel,Belgium",50.8445778,4.3660574
197,545.0,,Av. de la Couronne,6.0,1050.0,Bruxelles,Bruxelles-Brussel,,,,,"Av. de la Couronne,6.0,Bruxelles-Brussel,Belgium",50.8244627,4.3855985
198,550.0,,Leuvensesteenweg ,5.0,3080.0,Tervuren,Vlaams-Brabant,,,,,"Leuvensesteenweg ,5.0,Vlaams-Brabant,Belgium",50.98337,4.54964
199,564.0,,Boechhoutlaan,55.0,1853.0,Strombeek-Bever,Vlaams-Brabant,U gebouw achteraan onze site – koffie area – re tegen de muur,,,,"Boechhoutlaan,55.0,Vlaams-Brabant,Belgium",50.8815434,4.564597
200,565.0,,Temselaan,100.0,1853.0,Strombeek-Bever,Vlaams-Brabant,,,,,"Temselaan,100.0,Vlaams-Brabant,Belgium",50.9037341,4.3425886
201,566.0,,Rue Maestricht,,4651.0,Battice,Liège,,,,,"Rue Maestricht,,Liège,Belgium",50.7464121,5.7306846
202,568.0,,Nijverheidsstraat,9.0,2260.0,OEVEL,Antwerpen,,Y,,,"Nijverheidsstraat,9.0,Antwerpen,Belgium",51.21143,4.50788
203,569.0,,Lieven Bauwensstraa,16.0,8200.0,Brugge,West-Vlaanderen,,,,,"Lieven Bauwensstraa,16.0,West-Vlaanderen,Belgium",51.0536024,3.1457942
204,570.0,,Wilrijkstraat,8.0,2650.0,Edegem,Antwerpen,,,,,"Wilrijkstraat,8.0,Antwerpen,Belgium",51.2098251,4.4382086
205,571.0,,Schiepse Bo,4.0,3600.0,Genk,Limburg,,,,,"Schiepse Bo,4.0,Limburg,Belgium",50.9738973,5.3419677
206,572.0,,Boomkensstraat,303.0,3500.0,Hasselt,Limburg,,,,,"Boomkensstraat,303.0,Limburg,Belgium",50.9225396,5.3296581
207,573.0,,Grote Markt,,8900.0,Ieper,West-Vlaanderen,,,,,"Grote Markt,,West-Vlaanderen,Belgium",51.208619,3.223992
208,574.0,,Leopold III-laan,,8900.0,Ieper,West-Vlaanderen,,,,,"Leopold III-laan,,West-Vlaanderen,Belgium",50.8466147,2.8935223
209,575.0,,Laarbeeklaan,105.0,1090.0,Brussel,Bruxelles-Brussel,,,,,"Laarbeeklaan,105.0,Bruxelles-Brussel,Belgium",50.8855926,4.3155191
210,576.0,,Herestraat,19.0,3000.0,Leuven,Vlaams-Brabant,,,,,"Herestraat,19.0,Vlaams-Brabant,Belgium",50.8789643,4.6771965
211,577.0,,Motstraat,40.0,2800.0,Mechelen,Antwerpen,,,,,"Motstraat,40.0,Antwerpen,Belgium",51.0144121,4.4919669
212,578.0,,Dirk Martensstraat,11.0,8200.0,Sint-Andries,West-Vlaanderen,,,,,"Dirk Martensstraat,11.0,West-Vlaanderen,Belgium",51.2099776,3.1976347
213,580.0,,A. Van Dijckstraat,10.0,2300.0,Turnhout,Antwerpen,,,,,"A. Van Dijckstraat,10.0,Antwerpen,Belgium",51.2090162,4.4158228
214,581.0,,Rue De La Carbo,,7333.0,Tertre,Hainaut,,,,,"Rue De La Carbo,,Hainaut,Belgium",50.4777273,3.8063114
215,582.0,,Rue De La Carbo,,7333.0,Tertre,Hainaut,,,,,"Rue De La Carbo,,Hainaut,Belgium",50.4777273,3.8063114
216,583.0,,Chaussée du Tubize ,297.0,1420.0,Braine-l Alleud,Brabant Wallon,,,,,"Chaussée du Tubize ,297.0,Brabant Wallon,Belgium",50.6924581,4.3280536
217,585.0,,Boulevard Industriel,96.0,7700.0,Mouscron,Hainaut,,,,,"Boulevard Industriel,96.0,Hainaut,Belgium",50.7484948,3.2456971
218,586.0,,Rue de l Industrie,44.0,1040.0,Bruxelles,Bruxelles-Brussel,,,,,"Rue de l Industrie,44.0,Bruxelles-Brussel,Belgium",50.8431965,4.3703487
219,587.0,,Rue Royale ,100.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,"Rue Royale ,100.0,Bruxelles-Brussel,Belgium",50.8503534,4.3641739
220,588.0,,Rue de la Papeterie,,6760.0,Virton,Luxembourg,,,,,"Rue de la Papeterie,,Luxembourg,Belgium",49.692743,5.7396842
221,592.0,,Avenue de la Joyeuse Entrée,,1040.0,Bruxelles,Bruxelles-Brussel,,Y,,,"Avenue de la Joyeuse Entrée,,Bruxelles-Brussel,Belgium",50.8421969,4.3862505
222,594.0,,Dorpsstraat,15.0,3910.0,Neerpelt,Limburg,,,,,"Dorpsstraat,15.0,Limburg,Belgium",50.9738973,5.3419677
223,595.0,,Toekomstlaan,,3910.0,Neerpelt,Limburg,,,,,"Toekomstlaan,,Limburg,Belgium",51.2320141,5.4248886
224,596.0,,Grote Heide ,14.0,3910.0,Neerpelt,Limburg,,,,,"Grote Heide ,14.0,Limburg,Belgium",51.24672,5.44131
225,597.0,,Herent,139.0,3910.0,Neerpelt,Limburg,,,,,"Herent,139.0,Limburg,Belgium",51.20016,5.44198
226,601.0,,Rue de Trèves ,82.0,1040.0,Bruxelles,Bruxelles-Brussel,,,,,"Rue de Trèves ,82.0,Bruxelles-Brussel,Belgium",50.8407211,4.3741162
227,605.0,,Av. Salomé,2.0,1150.0,Bruxelles,Bruxelles-Brussel,,Y,,,"Av. Salomé,2.0,Bruxelles-Brussel,Belgium",50.8326219,4.4564887
228,606.0,,Groot Begijnhof,14.0,3000.0,Leuven,Vlaams-Brabant,,Y,,,"Groot Begijnhof,14.0,Vlaams-Brabant,Belgium",50.8713296,4.6969825
229,607.0,,Ottergemsesteenweg,413.0,9000.0,Gent,Oost-Vlaanderen,,,,,"Ottergemsesteenweg,413.0,Oost-Vlaanderen,Belgium",51.0265987,3.733343
230,608.0,,Albrechtlaan,117.0,9300.0,Aalst,Oost-Vlaanderen,,,,,"Albrechtlaan,117.0,Oost-Vlaanderen,Belgium",50.9372514,4.0543804
231,609.0,,Zone Industrielle C ,,7181.0,Feluy,Hainaut,,,,,"Zone Industrielle C ,,Hainaut,Belgium",50.5995067,3.6432288
232,610.0,,Rue de l Industrie ,4.0,1400.0,Nivelles,Brabant Wallon,,,,,"Rue de l Industrie ,4.0,Brabant Wallon,Belgium",50.5878535,4.3564561
233,612.0,,St. Pietersnieuwstraat ,23.0,9000.0,Gent,Oost-Vlaanderen,,Y,,,"St. Pietersnieuwstraat ,23.0,Oost-Vlaanderen,Belgium",51.046071,3.7268916
234,613.0,,St. Pietersnieuwstraat ,23.0,9000.0,Gent,Oost-Vlaanderen,,Y,,,"St. Pietersnieuwstraat ,23.0,Oost-Vlaanderen,Belgium",51.046071,3.7268916
235,614.0,,Boulevard de la Woluwe,58.0,1200.0,Bruxelles,Bruxelles-Brussel,,Y,,,"Boulevard de la Woluwe,58.0,Bruxelles-Brussel,Belgium",50.838383,4.4350124
236,615.0,,Bomastraat,10.0,9000.0,Gent,Oost-Vlaanderen,,,,,"Bomastraat,10.0,Oost-Vlaanderen,Belgium",51.0615438,3.7324866
237,616.0,,Belgiëlei,34.0,2018.0,Antwerpen,Antwerpen,,,,,"Belgiëlei,34.0,Antwerpen,Belgium",51.2053497,4.4175914
238,617.0,,Havenlaan,7.0,3980.0,Tessenderlo,Limburg,,N,,,"Havenlaan,7.0,Limburg,Belgium",50.9835609,5.7333222
239,620.0,,Rue de la Providence ,114.0,6030.0,Marchienne-au-Pont,Hainaut,,Y,,,"Rue de la Providence ,114.0,Hainaut,Belgium",50.4129986,4.4050144
240,621.0,,Place de l Accueil,10.0,1348.0,Louvain-la-Neuve,Brabant Wallon,,,,,"Place de l Accueil,10.0,Brabant Wallon,Belgium",50.670443,4.6161039
241,623.0,,Weiveldlaan,19.0,1930.0,Zaventem,Vlaams-Brabant,,,,,"Weiveldlaan,19.0,Vlaams-Brabant,Belgium",50.8697359,4.496495
242,624.0,,Désiré Delcroixstraat,,9800.0,Deinze,Oost-Vlaanderen,,,,,"Désiré Delcroixstraat,,Oost-Vlaanderen,Belgium",50.985274,3.5389584
243,627.0,,Rue G. D Orange,168.0,4100.0,Seraing,Liège,,,,,"Rue G. D Orange,168.0,Liège,Belgium",50.5974128,5.5301873
244,629.0,,Onder den toren  ,5.0,2800.0,Mechelen,Antwerpen,,,,,"Onder den toren  ,5.0,Antwerpen,Belgium",51.2213404,4.4051485
245,630.0,,Quai de Willebroeck,35.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,"Quai de Willebroeck,35.0,Bruxelles-Brussel,Belgium",50.8623387,4.3521206
246,631.0,,Koning Albert I  laan  ,8.0,8200.0,Brugge,West-Vlaanderen,,Y,,,"Koning Albert I  laan  ,8.0,West-Vlaanderen,Belgium",51.1839381,3.207158
247,632.0,,Boudewijnstraat,4.0,2280.0,Grobbendonk,Antwerpen,,,,,"Boudewijnstraat,4.0,Antwerpen,Belgium",51.3359558,4.6536632
248,633.0,,Molendreef ,8.0,2280.0,Grobbendonk,Antwerpen,,Y,,,"Molendreef ,8.0,Antwerpen,Belgium",51.2273094,4.5300576
249,729.0,,Boulevard Roi Albert II ,,1210.0,Bruxelles,Bruxelles-Brussel,,,,,"Boulevard Roi Albert II ,,Bruxelles-Brussel,Belgium",50.8607832,4.3573496
250,730.0,,Karmelietenstraat,15.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,"Karmelietenstraat,15.0,Bruxelles-Brussel,Belgium",50.8400335,4.3582917
251,731.0,,Kleine Zavel ,8.0,1000.0,Brussel,Bruxelles-Brussel,,,,,"Kleine Zavel ,8.0,Bruxelles-Brussel,Belgium",50.8396246,4.3568894
252,732.0,,Karmelietenstraat,,1000.0,Brussel,Bruxelles-Brussel,,,,,"Karmelietenstraat,,Bruxelles-Brussel,Belgium",50.8400335,4.3582917
253,733.0,,Place de l Université ,1.0,1348.0,Louvain-la-Neuve,Brabant Wallon,,,,,"Place de l Université ,1.0,Brabant Wallon,Belgium",50.6699575,4.6155173
254,734.0,,Daelemveld ,1002.0,3540.0,Herk-de-Stad,Limburg,,Y,,,"Daelemveld ,1002.0,Limburg,Belgium",50.9483127,5.1625252
255,735.0,,Avenue Charles Thielemans,93.0,1150.0,Bruxelles,Bruxelles-Brussel,,,,,"Avenue Charles Thielemans,93.0,Bruxelles-Brussel,Belgium",50.8367584,4.4280819
256,739.0,,Kallo 3 ,3.0,9130.0,Kallo,Oost-Vlaanderen,,Y,,,"Kallo 3 ,3.0,Oost-Vlaanderen,Belgium",51.2526476,4.278681199999999
257,740.0,,Nijverheidsstraat,15.0,2260.0,Oevel,Antwerpen,,Y,,,"Nijverheidsstraat,15.0,Antwerpen,Belgium",51.21143,4.50788
258,741.0,,Nijverheidsstraat,15.0,2260.0,OEVEL,Antwerpen,,Y,,,"Nijverheidsstraat,15.0,Antwerpen,Belgium",51.21143,4.50788
259,742.0,,Onkerzelestraat,280.0,9500.0,Geraardsbergen,Oost-Vlaanderen,,Y,,,"Onkerzelestraat,280.0,Oost-Vlaanderen,Belgium",50.782612,3.911492
260,744.0,,Parc Industriel,,4300.0,Waremme,Liège,,Y,,,"Parc Industriel,,Liège,Belgium",50.5888642,5.4554022
261,745.0,,Chaussée Romaine,176.0,4300.0,WAREMME,Liège,,Y,,,"Chaussée Romaine,176.0,Liège,Belgium",50.7131487,5.3100098
262,746.0,,Stadsplein,1.0,3600.0,Genk,Limburg,,,,,"Stadsplein,1.0,Limburg,Belgium",50.9657205,5.496001
263,747.0,,Markt Z/N ,,3980.0,Tessenderlo,Limburg,,Y,,,"Markt Z/N ,,Limburg,Belgium",50.9738973,5.3419677
264,748.0,,p.a. Markt,21.0,9800.0,Deinze,Oost-Vlaanderen,,,,,"p.a. Markt,21.0,Oost-Vlaanderen,Belgium",51.0362101,3.7373124
265,749.0,,Avenue de l Industrie,1.0,4500.0,Tihange,Liège,,,,,"Avenue de l Industrie,1.0,Liège,Belgium",50.6276908,5.6083794
266,750.0,,Avenue de l industrie ,1.0,4500.0,Tihange,Liège,,,,,"Avenue de l industrie ,1.0,Liège,Belgium",50.6276908,5.6083794
267,751.0,,Avenue de l Industrie ,1.0,4500.0,Tihange,Liège,,,,,"Avenue de l Industrie ,1.0,Liège,Belgium",50.6276908,5.6083794
268,752.0,,Av. De L Industrie,1.0,4500.0,Tihange,Liège,,,,,"Av. De L Industrie,1.0,Liège,Belgium",50.6276908,5.6083794
269,753.0,,Avenue de l Industrie ,1.0,4500.0,Tihange,Liège,,,,,"Avenue de l Industrie ,1.0,Liège,Belgium",50.6276908,5.6083794
270,754.0,,Avenue de l Industrie,1.0,4500.0,Tihange,Liège,,,,,"Avenue de l Industrie,1.0,Liège,Belgium",50.6276908,5.6083794
271,755.0,,Avenue de l Industrie,1.0,4500.0,Tihange,Liège,,,,,"Avenue de l Industrie,1.0,Liège,Belgium",50.6276908,5.6083794
272,757.0,,Leonardo Da Vincilaan,4.0,1831.0,Diegem,Vlaams-Brabant,,,,,"Leonardo Da Vincilaan,4.0,Vlaams-Brabant,Belgium",50.8907491,4.4581587
273,758.0,,Chaussée de Mons,,7180.0,Seneffe,Hainaut,,,,,"Chaussée de Mons,,Hainaut,Belgium",50.5962355,3.8278688
274,759.0,,Waalstraat,18.0,9870.0,Zulte,Oost-Vlaanderen,,,,,"Waalstraat,18.0,Oost-Vlaanderen,Belgium",50.9152342,3.4585908
275,762.0,,Rue du Travail 63,63.0,7000.0,Mons,Hainaut,,N,,,"Rue du Travail 63,63.0,Hainaut,Belgium",50.4466723,3.9368853
276,769.0,,Avenue Louise 480 ,480.0,1050.0,Bruxelles,Bruxelles-Brussel,,,,,"Avenue Louise 480 ,480.0,Bruxelles-Brussel,Belgium",50.8171763,4.3723785
277,777.0,,Sporthalstraat,12.0,3300.0,Tienen,Vlaams-Brabant,,Y,,,"Sporthalstraat,12.0,Vlaams-Brabant,Belgium",50.8198275,4.944348
278,778.0,,Reizegersstraat,81.0,3300.0,TIENEN,Vlaams-Brabant,,Y,,,"Reizegersstraat,81.0,Vlaams-Brabant,Belgium",50.8029475,4.9427881
279,779.0,,Rue Laid Burniat,5.0,1348.0,Louvain-la-Neuve,Brabant Wallon,,,,,"Rue Laid Burniat,5.0,Brabant Wallon,Belgium",50.6641533,4.6345853
280,781.0,,Rue du Panorama,57.0,4801.0,Stembert,Liège,,,,,"Rue du Panorama,57.0,Liège,Belgium",50.6178687,5.6095945
281,782.0,,Rue du Châtelet,266.0,6030.0,MARCHIENNE-AU-PONT,Hainaut,,,,,"Rue du Châtelet,266.0,Hainaut,Belgium",50.4062906,4.408139
282,783.0,,Rue du Châtelet ,266.0,6030.0,MARCHIENNE-AU-PONT,Hainaut,,,,,"Rue du Châtelet ,266.0,Hainaut,Belgium",50.4062906,4.408139
283,784.0,,Koning Albertlaan ,1.0,9840.0,De,Oost-Vlaanderen,,Y,,,"Koning Albertlaan ,1.0,Oost-Vlaanderen,Belgium",51.1050807,3.8252769
284,785.0,,Polderbos ,20.0,9840.0,De,Oost-Vlaanderen,,Y,,,"Polderbos ,20.0,Oost-Vlaanderen,Belgium",50.9916563,3.644104
285,789.0,,Boulevard Charlemagne ,,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,"Boulevard Charlemagne ,,Bruxelles-Brussel,Belgium",50.8445152,4.3819339
286,790.0,,Avenue des Combattants,35.0,1490.0,Court-Saint-Etienne,Brabant Wallon,,,,,"Avenue des Combattants,35.0,Brabant Wallon,Belgium",50.6660309,4.5673452
287,791.0,,Avenue Einstein,2.0,1300.0,Wavre,Brabant Wallon,,,,,"Avenue Einstein,2.0,Brabant Wallon,Belgium",50.7311726,4.588456
288,792.0,,Rue Armand Dewolf,2.0,1357.0,Hélécine,Brabant Wallon,,,,,"Rue Armand Dewolf,2.0,Brabant Wallon,Belgium",50.7492855,4.9693396
289,794.0,,Chaussée de Charleroi ,110.0,1060.0,Bruxelles,Bruxelles-Brussel,,,,,"Chaussée de Charleroi ,110.0,Bruxelles-Brussel,Belgium",50.8268062,4.3550128
290,795.0,,Rogierplein,11.0,1210.0,Brussel,Bruxelles-Brussel,,,,,"Rogierplein,11.0,Bruxelles-Brussel,Belgium",50.8559527,4.359475
291,796.0,,Galileelaan,5.0,1210.0,Brussel,Bruxelles-Brussel,,,,,"Galileelaan,5.0,Bruxelles-Brussel,Belgium",50.852795,4.3669091
292,797.0,,Pachecolaan,44.0,1000.0,Brussel,Bruxelles-Brussel,,,,,"Pachecolaan,44.0,Bruxelles-Brussel,Belgium",50.8520424,4.3623969
293,798.0,,Rue de Bois de Four ,,6440.0,Froidchapelle,Hainaut,,,,,"Rue de Bois de Four ,,Hainaut,Belgium",50.192351,4.3532802
294,799.0,,Rue du Stade,,6762.0,Virton,Luxembourg,,Y,,,"Rue du Stade,,Luxembourg,Belgium",49.5989776,5.5347431
295,800.0,,A la Cour Marchal,8.0,6760.0,VIRTON,Luxembourg,,Y,,,"A la Cour Marchal,8.0,Luxembourg,Belgium",49.5662396,5.5374165
296,801.0,,Rue Charles Magnette ,17.0,6760.0,VIRTON,Luxembourg,,Y,,,"Rue Charles Magnette ,17.0,Luxembourg,Belgium",49.5667131,5.5319768
297,802.0,,Rue Bollinckx,352.0,1190.0,Bruxelles,Bruxelles-Brussel,,Y,,,"Rue Bollinckx,352.0,Bruxelles-Brussel,Belgium",50.8155291,4.3066644
298,803.0,,Rue Neuve,123.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,"Rue Neuve,123.0,Bruxelles-Brussel,Belgium",50.8527348,4.3559377
299,804.0,,Liersesteenweg,15.0,2640.0,Mortsel,Antwerpen,,,,,"Liersesteenweg,15.0,Antwerpen,Belgium",51.1547982,4.5852097
300,805.0,,Rue Jean Etienne Lenoir,,1348.0,Louvain-la-Neuve,Brabant Wallon,,,,,"Rue Jean Etienne Lenoir,,Brabant Wallon,Belgium",50.6639013,4.6270095
301,806.0,,Philipssite,5.0,3001.0,Leuven,Vlaams-Brabant,,,,,"Philipssite,5.0,Vlaams-Brabant,Belgium",50.8680749,4.7119704
302,807.0,,Louizalaan,222.0,1050.0,Brussel,Bruxelles-Brussel,,,,,"Louizalaan,222.0,Bruxelles-Brussel,Belgium",50.825587,4.365307
303,808.0,,Frankrijklei,79.0,2018.0,Antwerpen,Antwerpen,,,,,"Frankrijklei,79.0,Antwerpen,Belgium",51.2151342,4.4127668
304,809.0,,Industrieweg,150.0,3583.0,Paal,Limburg,,,,,"Industrieweg,150.0,Limburg,Belgium",50.9738973,5.3419677
305,810.0,,St. Cordulastraat,,2900.0,Schoten,Antwerpen,,,,,"St. Cordulastraat,,Antwerpen,Belgium",51.2505979,4.4990429
306,811.0,,Spinnerijstraat,100.0,8530.0,Harelbeke,West-Vlaanderen,,Y,,,"Spinnerijstraat,100.0,West-Vlaanderen,Belgium",50.8297016,3.30029
307,812.0,M5066A,Marnixlaan,13.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,"Marnixlaan,13.0,Bruxelles-Brussel,Belgium",50.8395754,4.3645111
308,813.0,,Engeland,555.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,"Engeland,555.0,Bruxelles-Brussel,Belgium",50.7829681,4.3419177
309,814.0,,Havenlaan,,1000.0,Brussel,Bruxelles-Brussel,,Y,,,"Havenlaan,,Bruxelles-Brussel,Belgium",50.8659203,4.351108
310,815.0,,Ketenislaan Haven ,1500.0,9130.0,Kallo,Oost-Vlaanderen,,,,,"Ketenislaan Haven ,1500.0,Oost-Vlaanderen,Belgium",51.273405,4.3038609
311,822.0,,Neerveldstraat,105.0,1200.0,Bruxelles,Bruxelles-Brussel,,,,,"Neerveldstraat,105.0,Bruxelles-Brussel,Belgium",50.8508384,4.4408714
312,823.0,,Hombeeksesteenweg ,323.0,2800.0,Mechelen,Antwerpen,,,,,"Hombeeksesteenweg ,323.0,Antwerpen,Belgium",51.0168688,4.4658472
313,824.0,,Eggestraat,1.0,2800.0,MECHELEN,Antwerpen,,,,,"Eggestraat,1.0,Antwerpen,Belgium",51.2204565,4.4372661
314,828.0,,Rue du Marquis,5.0,6220.0,Fleurus,Hainaut,,,,,"Rue du Marquis,5.0,Hainaut,Belgium",50.3038617,4.2509013
315,829.0,,Rue du Marquis,,6220.0,Fleurus,Hainaut,,,,,"Rue du Marquis,,Hainaut,Belgium",50.3038617,4.2509013
316,831.0,,Avenue du Général Jadot,11.0,1360.0,Perwez,Brabant Wallon,,Y,,,"Avenue du Général Jadot,11.0,Brabant Wallon,Belgium",50.6216383,4.806159
317,832.0,,Square de Fré ,1.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,"Square de Fré ,1.0,Bruxelles-Brussel,Belgium",50.80517,4.348698
318,833.0,,Rue des Sables ,20.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,"Rue des Sables ,20.0,Bruxelles-Brussel,Belgium",50.8510063,4.3598846
319,834.0,,Bourgetlaan ,42.0,1130.0,Bruxelles,Bruxelles-Brussel,,,,,"Bourgetlaan ,42.0,Bruxelles-Brussel,Belgium",50.8778862,4.4294308
320,835.0,,Bourgetlaan,42.0,1130.0,Bruxelles,Bruxelles-Brussel,,,,,"Bourgetlaan,42.0,Bruxelles-Brussel,Belgium",50.8778862,4.4294308
321,836.0,,Bourgetlaan ,42.0,1130.0,Bruxelles,Bruxelles-Brussel,,,,,"Bourgetlaan ,42.0,Bruxelles-Brussel,Belgium",50.8778862,4.4294308
322,837.0,,Bourgetlaan ,42.0,1130.0,Bruxelles,Bruxelles-Brussel,,,,,"Bourgetlaan ,42.0,Bruxelles-Brussel,Belgium",50.8778862,4.4294308
323,838.0,,Mercuriusstraat,27.0,1930.0,Nossegem,Vlaams-Brabant,,,,,"Mercuriusstraat,27.0,Vlaams-Brabant,Belgium",50.8736072,4.5041554
324,839.0,,Generaal Lemanstraat,69.0,2018.0,Antwerpen,Antwerpen,,,,,"Generaal Lemanstraat,69.0,Antwerpen,Belgium",51.1918561,4.4129323
325,840.0,,Quai des Vennes,14.0,4020.0,Liège,Liège,,,,,"Quai des Vennes,14.0,Liège,Belgium",50.6162379,5.5944876
326,841.0,,Einde Were,106.0,9000.0,Gent,Oost-Vlaanderen,,,,,"Einde Were,106.0,Oost-Vlaanderen,Belgium",51.0517963,3.7004794
327,842.0,,Woluwedal,102.0,1200.0,Bruxelles,Bruxelles-Brussel,,,,,"Woluwedal,102.0,Bruxelles-Brussel,Belgium",50.8414776,4.436871
328,843.0,,Industriepark,3.0,3290.0,Diest,Vlaams-Brabant,,Y,,,"Industriepark,3.0,Vlaams-Brabant,Belgium",50.9642589,5.0732779
329,844.0,,Zone Industrielle Feluy C ,,7181.0,Seneffe,Hainaut,,,,,"Zone Industrielle Feluy C ,,Hainaut,Belgium",50.562207,4.250265
330,845.0,,Havenlaan ,12.0,3980.0,Tessenderlo,Limburg,,N,,,"Havenlaan ,12.0,Limburg,Belgium",50.9387758,5.4395519
331,846.0,Appareil fixe-Vast apparaat,Rue Mondron,40.0,6042.0,Lodelinsart,Hainaut,Salle de contrôle du coater,Non-Nee,Oui-Ja,,"Rue Mondron,40.0,Hainaut,Belgium",50.4242791,4.4433343
